diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
syndrome de la corne occipitale,Q3508729, , , , , , , , , , , , , ,E83.0,"C0268353,C1096660",C537860, ,https://fr.wikipedia.org/wiki/Syndrome_de_la_corne_occipitale, ,"EDS IX,cutis laxa liée à l'X,syndrome d'Ehlers-Danlos type 9,syndrome d'Ehlers-Danlos type IX"
Syndrome des lymphocytes dénudés,Q3508735, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_des_lymphocytes_d%C3%A9nud%C3%A9s, ,Syndrome des lymphocytes denudes
Syndrome d'Opitz G/BBB,Q3508750,"hypertélorisme,hypospadias,imperforation anale,trachéomalacie","Q1132108,Q1641128,Q484631,Q910455", , , , , , , , , , ,758.89,Q87.8,"C1801950,C2936904", ,C125487,https://fr.wikipedia.org/wiki/Syndrome_d%E2%80%99Opitz_li%C3%A9_%C3%A0_l%E2%80%99X, ,Syndrome d'Opitz
Syndrome main pied utérus,Q3508764, , , , , , , , , , , , ,759.89,Q51.2,C1841679,C535627, ,https://fr.wikipedia.org/wiki/Syndrome_main_pied_ut%C3%A9rus, ,Syndrome main pied uterus
Syndrome lymphœdème-distichiasis,Q3508768, , , , , , , , , , , , ,743.63,Q82.0,"C0265345,C2675066",C537710,C128191,https://fr.wikipedia.org/wiki/Syndrome_lymph%C5%93d%C3%A8me-distichiasis, ,"Syndrome lymphoedeme-distichiasis,Syndrome lymphoedème - distichiasis,Syndrome lymphœdeme-distichiasis"
Syndrome myopathie à inclusions - maladie de Paget - démence fronto-temporale,Q3508770, , , , , , , , , , , , , ,G71.8, , , ,https://fr.wikipedia.org/wiki/Syndrome_myopathie_%C3%A0_inclusions_-_maladie_de_Paget_-_d%C3%A9mence_fronto-temporale, ,"Syndrome myopathie a inclusions - maladie de Paget - demence fronto-temporale,Syndrome myopathie à inclusions - maladie de paget - démence fronto-temporale"
Syndrome oro-facio-digital type 1,Q3508786, , , , , , , , , , , , , ,Q87.0,"C0026363,C0029294,C1510460", , ,https://fr.wikipedia.org/wiki/Syndrome_orofaciodigital_type_1, ,Syndrome Oro-facio-digital type 1
Syndrome tricho-rhino-phalangien,Q3508794, , , , , , , , , , , , ,759.89,Q87.8,C0265255, , ,https://fr.wikipedia.org/wiki/Syndrome_tricho-rhino-phalangien_type_1, , 
syndrome myasthénique congénital,Q3508800, , , , , , , , , , , , , , ,C0751882,D020294,C84647,https://fr.wikipedia.org/wiki/Syndromes_myasth%C3%A9niques_cong%C3%A9nitaux, ,Syndromes myasthéniques congénitaux
TNF receptor associated periodic syndrome,Q3512243, , , , , , , , , , , , , ,E85.0,C1275126,C536657,C119051,https://fr.wikipedia.org/wiki/TNF_receptor_associated_periodic_syndrome, ,"Syndrome TRAPS,TRAPS,Tnf receptor associated periodic syndrome"
trichothiodystrophie,Q3539030, , , , , , , , , , , , , ,L67.8,"C0740342,C1955934",D054463,C4924,https://fr.wikipedia.org/wiki/Trichothiodystrophie, , 
Tumeur du sac vitellin,Q3542021, , , , , , , , , , , , , ,"C56,C62.9",C0014145,D018240,C3011,https://fr.wikipedia.org/wiki/Tumeur_du_sac_vitellin, , 
Épilepsie partielle migrante,Q3589156, , , , , , , , , , , , , , ,C3494976, , ,https://fr.wikipedia.org/wiki/%C3%89pilepsie_partielle_migrante, ,Epilepsie partielle migrante
Érythrokératodermie variable de Mendès da Costa,Q3591493, , , , , , , , , , , , , , ,"C0265961,C1851480",D056266,C84696,https://fr.wikipedia.org/wiki/%C3%89rythrok%C3%A9ratodermie_variable_de_Mend%C3%A8s_da_Costa, , 
acidurie 3-méthylglutaconique,Q3598794, , , , , , , , , , , , , ,"E71.1,E71.111",C3696376,C579867,C98678, , , 
bêta thalassémie,Q3616632, , ,phénylbutyrate de sodium,Q7553358, , , , , , ,index de Mentzer,Q6817662,"282.44,282.49",D56.1,"C0002875,C0005283",D017086,C34375, , , 
déficit congénital isolé en ACTH,Q3704730, , , , , , , , , , , , ,255.41,E23.6,"C0271583,C0342388",C535668, , , , 
candidose mucocutanée chronique,Q3705799, , , , , , , , , , , , , , ,"C0006845,C0341024",D002178,C34444, , , 
ichthyose commune,Q3765145, , ,Q663358,Q663358, , , , , , , , , ,Q80.0,C0079584,D016112,C84778, , ,ichthyose vulgaire
hyperostose corticale infantile,Q3801522,irritabilité,Q29299, , , , , , , , , , ,756.59,M89.8,"C0020497,C1861980",D006958,"C118423,C84645", ,maladie,maladie de Caffey
Hypoprothrombinémie,Q3801629,hémorragie,Q166019,"Ménadiol,ménadione","Q192430,Q192471", , , , , , , , ,286.3,D68.2,"C0020640,C0272317,C3203356",D007020,"C131737,C26799",https://fr.wikipedia.org/wiki/Hypoprothrombin%C3%A9mie, , 
oxycéphalie,Q3813599, , , , , , , , , , , , , ,Q75.0,C0030044, , , , ,acrocéphalie
épilepsie de la femme avec déficience intellectuelle,Q3813663, , , , , , , , , , , , , , , , , , , , 
syndrome de De Sanctis-Cacchione,Q3843801, , , , , , , , , , , , ,759.89, ,C0265201,C535992,C84666, , ,Xeroderma pigmentosum groupe D
maladie de Salla,Q3843807, , , , , , , , , , , , , , , ,D029461, , , , 
Microsphérophakie,Q3857010, , , , , , , , , , , , , , ,"C1562061,C3538951", , ,https://fr.wikipedia.org/wiki/Microsph%C3%A9rophakie, , 
pseudo-obstruction intestinale,Q3924862, , , , , , , , , , , , , , ,C0021847,D007418,C34733, , , 
syndrome de la transpiration induite par le froid,Q3961672, , , , , , , , , , , , , ,G90.8,C1832409,C536214,C173147, ,maladie rare, 
syndrome de Keppen-Lubinsky,Q3961676, , , , , , , , , , , , , ,E88.1,C3279800, , , , , 
Syndrome de Laurence-Moon,Q3961678, , , , , , , , , , , , ,253.4,Q87.8,C0023138,D007849,C34760,https://fr.wikipedia.org/wiki/Syndrome_de_Laurence-Moon,"syndrome caractérisé par des manifestations neurologiques, ophtalmologiques et endocriniennes progressives débutant dans l'enfance et provoquant une détérioration gravement handicapante", 
maladie de Lev-Lenègre,Q3961680, , , , , , , , , , , , , , ,C1879286,C566873, , , , 
syndrome de Rabson-Mendenhall,Q3961685, , , , , , , , , , , , , , ,C0271695, , , , , 
stomatocytose héréditaire,Q3973817,stomatocyte,Q3973815, , , , , , , , , , ,282.8,D58.8,C1262483, , , , , 
quadriplégie spastique,Q3985306,tétraspasticité,Q1616084,"(RS)-baclofène,dantrolène","Q413717,Q421274", , , , , , , , ,"343.2,344.09",G11.4,"C0154697,C0426970", ,C116904, , , 
syndrome dysequilibrium,Q4052543, , , , , , , , , , , , , ,G11.8,"C0394006,C0403559",C535731,C114781, ,maladie,Syndrome d'ataxie cérébelleuse non progressive-déficience intellectuelle
sarcome alvéolaire des tissus mous,Q4063436, , , , , , , , , , , , ,171.9,C49.9,"C0206657,C0279544,C0279985",D018234,"C3750,C7943,C8092", ,cancer,sarcome alvéolaire des parties molles
amylose familiale type finlandais,Q4064296, , , , , , , , , , , , , , ,C0936273, , , , ,Amylose AGel
dystrophie cornéenne stromale congénitale,Q4127187, , , , , , , , , , , , ,371.56,H18.5,C1864738,C566452, , ,maladie rare,Dystrophie de Witschel
Tumeur glomique,Q4139987, , , , , , , , , , , , , , ,C0017653,D005918,C3060,https://fr.wikipedia.org/wiki/Tumeur_glomique,tumeur bénigne rare originaire du glomus, 
dystrophie cornéenne granulaire type I,Q4147980, , , , , , , , , , , , , ,H18.5,C1641846,C537304, , , ,corneal dystrophy Groenouw type I
dystrophie cornéenne de la membrane basale épithéliale,Q4162388, , , , , , , , , , , , , ,H18.5,C0521723,C535477, , , , 
syndrome de Bland-White-Garland,Q881480, , , , , , , , , , , , , , , ,D063748, ,https://fr.wikipedia.org/wiki/Syndrome_de_Bland-White-Garland, , 
hypertrophie mammaire,Q924002, , , , , , , , , , , , ,611.1,N62,C0020565, ,C3125,https://fr.wikipedia.org/wiki/Hypermastie, ,hypermastie
temponade cardiaque,Q929313, , , , , , , , , , , , ,423.3,I31.4,C0007177,D002305,C50481,https://fr.wikipedia.org/wiki/Tamponnade_cardiaque,temponade cardiaque, 
syndrome de Dressler,Q1258666, , , , , , , , , , , , ,411.0,I24.1,C0152107, , , , ,syndrome post-infarctus du myocarde
troubles de la conduction cardiaque,Q1361515, , ,bretylium,Q420026, , , , , , , , ,426.6, ,"C0004331,C0029630",D006327,C78245,https://fr.wikipedia.org/wiki/Trouble_de_la_conduction_cardiaque, ,bloc cardiaque
Syndrome du QT court,Q1484058,"dyspnée,fatigue,palpitation,trouble du rythme cardiaque","Q1123260,Q188008,Q189331,Q9690", , , , , , ,mutation,Q42918,électrocardiographie,Q79785,426.89,I49.8,C2348199,C580439,C71060,https://fr.wikipedia.org/wiki/Syndrome_du_QT_court, , 
kyste du sein,Q1647794, , , , , , , , , , , , , ,N60.0,C0006144,D047688,C5315, , , 
Maladie de Keshan,Q1739759, , , , , , , , , , , , ,269.3, ,C0268095,C536166, ,https://fr.wikipedia.org/wiki/Maladie_de_Keshan,"cardiomyopathie rare, secondaire à une carence en sélénium associée à une infection virale à coxsackie", 
Transposition des gros vaisseaux,Q1758730, , , , , , , , , , , , , ,"Q20.3,Q20.5",C0040761,D014188,C84742,https://fr.wikipedia.org/wiki/Transposition_des_gros_vaisseaux,malformation cardiaque congénitale cyanogène, 
abcès du poumon,Q1877550,nécrose,Q178069, , , , ,fumer,Q662860, , , , ,513.0,J85.2, ,D008169, ,https://fr.wikipedia.org/wiki/Abc%C3%A8s_pulmonaire, , 
bloc atrio-ventriculaire du 1er degré,Q3640986, , , , , , , , , , , , ,426.11, ,C0085614, ,C62015, , , 
pneumoconiose due au talc,Q3980374, , , , , , , , , , , , ,502,J62.0,C0238377, ,C27026, , , 
cardiopathie hypertensive,Q8775887, , , , , , , , , , , , ,"402,402.9","I11,I11.9",C0152105, , , , , 
adiaspiromycose,Q12761892, , , , , , , , ,Emmonsia parva,Q19904060, , ,117.9, ,C0259737, , , , , 
aspergillome pulmonaire,Q18553218, , , , , , , , , , , , , , , , , , , , 
carcinome in situ des bronches,Q18553352, , , , , , , , , , , , , , , , , , , , 
maladie du nœud sinusal,Q18553498, , , , , , , , , , , , , , , , , , , , 
maladie de l'endocarde,Q18553499, , , , , , , , , , , , , , , , , , , , 
valvulopathie tricuspidienne,Q18553500, , , , , , , , , , , , ,397.0,"I07,I07.9","C0264776,C0264882", ,C78649, , , 
maladie du péricarde,Q18553502, , , , , , , , , , , , ,"423.8,423.9", , , , , , , 
Q18553559,Q18553559, , , , , , , , , , , , , , , , , , , , 
Q18553560,Q18553560, , , , , , , , , , , , , , , , , , , , 
cardiomyopathie intrinsèque,Q18553611, , , , , , , , , , , , , , , , , , ,"atteinte directe du muscle cardiaque, sans aucune cause externe identifiée", 
emphysème interstitiel,Q18553763, , , , , , , , , , , , ,518.1,J98.2,C1370824, ,C34571, , , 
emphysème compensateur,Q18553764, , , , , , , , , , , , ,518.2,J98.3,C0155918, , , , , 
hyperclarté pulmonaire,Q18553765, , , , , , , , , , , , , , ,C0524799,D019568, , , , 
lymphome du thymus,Q18553791, , , , , , , , , , , , , , ,C1336745, ,C6451, , , 
Q18553804,Q18553804, , , , , , , , , , , , , , ,C1333455, ,C5701, , , 
lipome du sein,Q18553810, , , , , , , , , , , , ,214.1, ,C0349565, ,C4647, , , 
lipome de la paroi thoracique,Q18553811, , , , , , , , , , , , ,214.8, ,C1332932, ,C6719, , , 
lipome de l'aisselle,Q18553815, , , , , , , , , , , , ,214.8, ,C0347429, ,C35419, , , 
histoplasmose avec péricardite,Q18553822, , , , , , , , , , , , ,115.93, ,C0153279, , , , , 
infarctus sousendocardique aigu du myocarde,Q18553826, , , , , , , , , , , , ,"410.7,410.70,410.71,410.72", ,C0155655, , , , , 
pneumoconiose à poussières mixtes,Q18553837, , , , , , , , , , , , ,503, ,C0340184, ,C27559, , , 
schistose,Q18553840, , , , , , , , , , , , ,502, ,C0340186, ,C35397, ,maladie des poumons due à la poussière d'ardoise,maladie des ardoisiers
kaolinose,Q18553841, , , , , , , , , , , , ,502, ,C0264435, ,C35315, ,maladie des poumons due aux poussières de kaolin, 
Kyste solitaire du sein,Q18553844, , , , , , , , , , , , ,610.0,"N60.0,N60.09",C0037619, ,C3378, , , 
adénofibrose du sein,Q18553847, , , , , , , , , , , , ,610.2,N60.2,C1305875, , , , , 
infarctus aigu de la paroie inféro-postérieure,Q18553908, , , , , , , , , , , , ,"410.30,410.31,410.32", ,C0155640, , , , , 
infarctus myocardique aigu de la paroi inférolatérale,Q18553909, , , , , , , , , , , , ,"410.20,410.21,410.22", ,C0155636, , , , , 
infarctus antéro-latéral aigu,Q18553910, , , , , , , , , , , , ,"410.0,410.00,410.01,410.02", ,C0155627, , , , , 
Q18553915,Q18553915, , , , , , , , , , , , , , ,C1334673, ,C6628, , , 
Q18553916,Q18553916, , , , , , , , , , , , , , ,C1334653, ,C6627, , , 
myocardite de Fiedler,Q18553928, , , , , , , , , , , , ,422.91,I40.1,C0155689, , , , , 
myocardite infectieuse,Q18553929, , , , , , , , , , , , ,422.92,I40.0,C0155690, , , , ,myocardite septique
Q18553998,Q18553998, , , , , , , , , , , , , , ,C1333459, ,C5687, , , 
Q18554002,Q18554002, , , , , , , , , , , , , , ,C1333460, ,C5707, , , 
Q18554015,Q18554015, , , , , , , , , , , , , , ,C1333466, ,C5341, , , 
insuffisance respiratoire du nouveau-né,Q18554020, , , , , , , , , , , , ,770.84,P28.5,C0521648, , , , , 
maladie pulmonaire due à la climatisation,Q18554056, , , , , , , , , , , , ,495.7,J67.7,C0155891, , , , , 
bloc atrio-ventriculaire de type Mobitz 2,Q18554061, , , , , , , , , , , , ,426.12, ,C0155700, ,C62018, , , 
cancer du mamelon,Q18554209, , , , , , , , , , , , ,174.0, ,C0024621, , , , , 
dystrophie musculaire scapulo-péronière,Q18966132, , , , , , , , , , , , , , ,C2931268,C536624, , , , 
abcès du sein,Q19587389, , , , , , , , , , , , , , , , , , , , 
Q28024577,Q28024577, , , , , , , , , , , , , ,I42.0,C3151039, , , , , 
Q39656429,Q39656429, , , , , , , , , , , , , , ,C1266036, ,C7270, , , 
carcinome bronchiolo-alvéolaire mucineux,Q39656433, , , , , , , , , , , , , , ,C1266035, ,C7268, , , 
Q39656435,Q39656435, , , , , , , , , , , , , , ,C1266034, ,C7269, , , 
Fistule vésico-intestinale,Q17141312, , , , , , , , , , , , , , , , , , , ,fistule entérovésicale
otite moyenne,Q223254, , ,"DL-ofloxacine,acide clavulanique,amoxicilline,azithromycine,benzocaïne,cefdinir,cefpodoxime,cefpodoxime proxétil,cefprozil,ceftibuten,ceftriaxone,clarithromycine,céfaclor,céfixime,loracarbef,phénazone,phénoxyméthylpénicilline potassique,sulfafurazol,sulfaméthoxazole","Q1052672,Q118551,Q1453445,Q163901,Q165399,Q201928,Q27107637,Q3231623,Q372598,Q411447,Q415167,Q415173,Q415578,Q415709,Q415843,Q419521,Q421713,Q422745,Q979521", , , , , , , , ,382.9,"H66.9,H66.90",C0029882,D010033,C34885, ,maladie de l'oreille moyenne, 
syndrome de Protée,Q281115, , , , , , , , , , , , ,759.89,Q87.3,"C0085261,C1867610",D016715,C85032,https://fr.wikipedia.org/wiki/Syndrome_de_Prot%C3%A9e,"maladie génétique complexe comprenant des hamartomes de taille importante impliquant plusieurs tissus : tissu conjonctif, tissu épidermique et tissu osseux","Syndrome de Protee,Syndrome de proteus"
cinétose,Q309067, , ,"(RS)-méclozine,Q2393323,Q4926102,diménhydrinate,prométhazine,scopolamine","Q2393323,Q337188,Q386441,Q420439,Q422970,Q4926102", , , , , , , , ,994.6,T75.3,C0026603,D009041,C34824,https://fr.wikipedia.org/wiki/Cin%C3%A9tose,condition dans laquelle un trouble se manifeste entre la perception visuelle et le système vestibulaire,"Cinetose,Mal de l'air,Mal des transports,Pied marin"
Syndrome de Townes-Brocks,Q385774, , , , , , , , , , , , ,759.89,Q87.8,"C0265246,C1862683,CN034849",C536974,C99085,https://fr.wikipedia.org/wiki/Syndrome_de_Townes-Brocks, , 
maladie de Menière,Q460167, , , , ,maladie de Ménétrier,Q975705, , , , , , ,"386.0,386.00","H81.0,H81.09",C0025281,D008575,C185243,https://fr.wikipedia.org/wiki/Maladie_de_Meni%C3%A8re, ,"Maladie de Meniere,Maladie de Meunière,Maladie de Ménière,Menière,syndrome de Menière"
améloblastome,Q461857, , , , , , , , , , , , , ,C41.1,C0002448,D000564,C4313,https://fr.wikipedia.org/wiki/Am%C3%A9loblastome,tumeur bénigne agressive des tissus producteurs de l'émail dentaire,adamantinome
Syndrome de Simpson-Golabi-Behmel,Q478891, , , , , , , , , , , , ,759.89,Q87.3,C0796154,C537340,"C118787,C131002",https://fr.wikipedia.org/wiki/Syndrome_de_Simpson-Golabi-Behmel, , 
otite,Q480700, , ,"azithromycine,cefdinir,ciprofloxacine,clarithromycine,lévofloxacine hémihydratée","Q118551,Q1453445,Q165399,Q256602,Q47495791", , , , , , , , , , ,C0699744,D010031,C27193,https://fr.wikipedia.org/wiki/Otite,types d'infections générales de l'oreille,infection de l'oreille
rétinoblastome,Q500695, , ,(RS)-cyclophosphamide,Q408524, , , , , , , , , , ,C0035335,D012175,"C6956,C7541",https://fr.wikipedia.org/wiki/R%C3%A9tinoblastome,tumeur maligne de la rétine, 
maladie de Mikulicz,Q516562, , , , , , , , , , , , , ,K11.8,C0026103,D008882,C34819, , ,syndrome de Mikulicz
macroglossie,Q524095, , , , , , , , , , , , , ,Q38.2,"C0009677,C0024421",D008260, ,https://fr.wikipedia.org/wiki/Macroglossie,hypertrophie de la langue, 
angiofibrome nasopharyngé,Q546357, , , , , , , , , , , , , ,D10.6,C1367536, ,C27479, , , 
laryngomalacie,Q598035, , , , , , , , , , , , ,748.3,Q31.5,"C0264303,C0345160",D055092,C98971, , ,"Stridor laryngé congénital essentiel,chondromalacie du larynx"
otite externe,Q680873, , ,"DL-ofloxacine,Q21011229,Q2651741,acide acétique,benzocaïne,chloramphénicol","Q21011229,Q2651741,Q274515,Q411447,Q422745,Q47512", , , , , , , , ,"380.1,380.10",H60,"C0021355,C0740437",D010032,C3299,https://fr.wikipedia.org/wiki/Otite_externe, , 
Syndrome de déhiscence du canal semi-circulaire supérieur,Q685200, , , , , , , , , , , , , ,H83.8, , , ,https://fr.wikipedia.org/wiki/Syndrome_de_d%C3%A9hiscence_du_canal_semi-circulaire_sup%C3%A9rieur, , 
Maladie de von Hippel-Lindau,Q741315, , , , , , , , , , , , ,759.6,Q85.8,"C0019562,C2674004",D006623,C3105,https://fr.wikipedia.org/wiki/Maladie_de_von_Hippel-Lindau, , 
Syndrome de Goldenhar,Q769988, , , , , , , , , , , , ,759.89,Q87.0,"C0265240,C0432130,C3495417,C4023411",D006053,C84740,https://fr.wikipedia.org/wiki/Syndrome_de_Goldenhar,Maladie génétique à transmission autosomale dominante caractérisée par un développement hémifacial incomplet, 
syndrome de Muir-Torre,Q827497, , , , , , , , , , , , , ,L72.8,C1321489,D055653,C84905,https://fr.wikipedia.org/wiki/Muir-Torre, ,Muir-Torre
syndrome de Bonnet-Dechaume-Blanc,Q892776, , , , , , , , , , , , , ,Q28.2,C0265321,C536752, , ,maladie,"CAMS2,Syndrome de Wyburn-Mason"
trachéomalacie,Q910455, , , , , , , , , , , , ,748.3,Q32.0,"C0392109,C0948187",D055090,C98634,https://fr.wikipedia.org/wiki/Trach%C3%A9omalacie,Pathologie des voies aériennes,Trachéobronchomalacie
prolactinome,Q954831, , ,"bromocriptine,cabergoline","Q413581,Q423308", , , , , , , , , ,"D35.2,E22.1",C0033375,D015175,C3342,https://fr.wikipedia.org/wiki/Prolactinome, , 
syndrome CHARGE,Q1023604, , , , , , , , , , , , ,759.89,"Q87.8,Q89.8","C0265354,C2936502",D058747,C75100,https://fr.wikipedia.org/wiki/Syndrome_CHARGE, ,"C.H.A.R.G.E,Hall-Hittner,Syndrome de CHARGE,Syndrome de charge"
otite moyenne chronique,Q1088044, , , , , , , , , , , , ,381.3, , , , , , , 
Syndrome de Cogan,Q1106923, , , , , , , , , , , , , ,"H16.3,H16.32",C0271270,D055952, ,https://fr.wikipedia.org/wiki/Syndrome_de_Cogan,association d'une kératite interstitielle à une atteinte audiovestibulaire, 
syndrome du naevus sébacé linéaire,Q1274018, , , , , , , , , , , , , ,Q85.8,"C0265318,C0265329,C3854181",D054000, , , ,Syndrome de Schimmelpenning
mal de l'espace,Q1365937, , , , , , , , , , , , , , ,C0242700,D018489, ,https://fr.wikipedia.org/wiki/Mal_de_l%27espace, , 
maladie de Norrie,Q1415842, , , , , , , , , , , , ,743.8,H35.5,C0266526,C537849,C118634, ,atrophie héréditaire des globes oculaires,"cécité d'Episkopi,syndrome de Norrie-Warburg"
Syndrome de Möbius,Q1418152,paralysie faciale,Q7562539, , , , , , , , , , ,759.89,Q87.0,"C0221060,C0853240",D020331,C84893,https://fr.wikipedia.org/wiki/Syndrome_de_M%C3%B6bius, ,"Syndrome de Mobius,Syndrome de Moebius"
syndrome de Fraser,Q1425572, , , , ,syndrome de Frasier,Q5493754, , , , , , , ,Q87.0,C0265233,D058497,C118436, ,maladie rare, 
syndrome des ptérygiums poplités,Q1587881,pterygium,Q17142318, , , , , , , , , , , ,Q87.2,C0265259,C562509,C118786,https://fr.wikipedia.org/wiki/Syndrome_de_la_bride_poplit%C3%A9e,maladie génétique,"Syndrome de la bride poplitee,Syndrome de la bride poplitée"
carcinome du nasopharynx,Q1693598, , , , , , , , ,infection à virus d'Epstein Barr,Q5384031, , ,"147,147.0,147.1,147.2,147.3,147.9","C11,C11.0,C11.1,C11.2,C11.3,C11.9","C0027439,C0153392,C0153393,C0153394,C0153395,C0153396,C0238301,C2750548",D000077274,"C3871,C9321",https://fr.wikipedia.org/wiki/Carcinome_du_nasopharynx, , 
Syndrome de Pendred,Q1707822, , , , , , , , , , , , , ,E07.1,C0271829,C536648,C121745,https://fr.wikipedia.org/wiki/Syndrome_de_Pendred,Maladie génétique,dyshormonosynthèse thyroïdienne 2B
tumeur odontogène kératokystique,Q1739194, , , , , , , , , , , , , ,D16.4,C1708604, ,C54302, , ,kérato-kyste odontogène
atrésie laryngée,Q1806415, , , , , , , , , , , , ,748.3,Q31.8,"C0265756,C1835555",C563637,C98972, , ,Atrésie du larynx
ptérygion,Q1862972, , , , ,pterygium,Q17142318, , , , , , ,"372.4,372.40","H11.0,H11.00,H11.009",C0033999,D011625,C133744,https://fr.wikipedia.org/wiki/Pt%C3%A9rygion,invasion cornéenne issue de la conjonctive limbique,Pterygion
